velocity-1___6___4.java.org.apache.velocity.runtime.parser.Parser,returns,velocity-1___6___4.java.org.apache.velocity.runtime.parser.ParseException,Parser uses ParseException [39]
velocity-1___6___4.java.org.apache.velocity.runtime.parser.Parser,returns,velocity-1___6___4.java.org.apache.velocity.runtime.parser.Token,Parser uses Token [8]
velocity-1___6___4.java.org.apache.velocity.runtime.parser.node.SimpleNode,implements,velocity-1___6___4.java.org.apache.velocity.runtime.parser.node.Node,SimpleNode uses Node [7]
velocity-1___6___4.java.org.apache.velocity.runtime.resource.ResourceManagerImpl,returns,velocity-1___6___4.java.org.apache.velocity.runtime.resource.Resource,ResourceManagerImpl uses Resource [5]
velocity-1___6___4.java.org.apache.velocity.runtime.parser.ParserTokenManager,has param,velocity-1___6___4.java.org.apache.velocity.runtime.parser.CharStream,ParserTokenManager uses CharStream [5]
velocity-1___6___4.java.org.apache.velocity.runtime.parser.ParserTokenManager,returns,velocity-1___6___4.java.org.apache.velocity.runtime.parser.Token,ParserTokenManager uses Token [4]
velocity-1___6___4.java.org.apache.velocity.runtime.log.Log,returns,velocity-1___6___4.java.org.apache.velocity.runtime.log.LogChute,Log uses LogChute [4]
velocity-1___6___4.java.org.apache.velocity.context.ChainedInternalContextAdapter,implements,velocity-1___6___4.java.org.apache.velocity.context.InternalContextAdapter,ChainedInternalContextAdapter uses InternalContextAdapter [4]
velocity-1___6___4.java.org.apache.velocity.context.AbstractContext,implements,velocity-1___6___4.java.org.apache.velocity.context.Context,AbstractContext uses Context [4]
velocity-1___6___4.java.org.apache.velocity.util.introspection.UberspectImpl,has param,velocity-1___6___4.java.org.apache.velocity.util.introspection.Info,UberspectImpl uses Info [4]
velocity-1___6___4.java.org.apache.velocity.util.introspection.Uberspect,has param,velocity-1___6___4.java.org.apache.velocity.util.introspection.Info,Uberspect uses Info [4]
velocity-1___6___4.java.org.apache.velocity.util.introspection.LinkingUberspector,has param,velocity-1___6___4.java.org.apache.velocity.util.introspection.Info,LinkingUberspector uses Info [4]
velocity-1___6___4.java.org.apache.velocity.util.introspection.AbstractChainableUberspector,has param,velocity-1___6___4.java.org.apache.velocity.util.introspection.Info,AbstractChainableUberspector uses Info [4]
