Name,xmi_id,CAM,LCAM,NHD,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,ObjInst,StimSent,StimRecv,StimSelf,ClassifInst,MsgSent,MsgRecv,MsgSelf,Diags
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingSession3Object,EAID_2F9036B8_F3B2_4848_B33B_387A48BE194E,0,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.Handler,EAID_5B248F09_C848_422e_9649_919FB1930E0D,0.75,0.25,0.5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.Listener,EAID_5E3624BB_0458_4d02_9569_3B0B583071C8,0.35,0.65,0.6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingUpgradeServlet,EAID_03E4C141_76DC_4594_97B8_40C7F7D9CC92,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingWebSocketBinary,EAID_9490676C_952F_4261_9B5C_A2701EEF61BB,0.41666666,0.5833334,0.5555556,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingWebSocketJson,EAID_68EE11E1_5F00_47e1_B573_E01D682368A4,0.41666666,0.5833334,0.5555556,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingWebSocketTextAsync,EAID_03DFB2F8_181B_47b7_A6EE_F714CC77E4C6,0.41666666,0.5833334,0.5555556,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.PingWebSocketTextSync,EAID_27CF09BA_D0D2_4352_A245_5E9188DAC04E,0.41666666,0.5833334,0.5555556,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Entity,EAID_21D03E9F_1AFF_4203_9B9C_C63D625A4EB3,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2MDBQueue,EAID_782D7E8C_DBAF_4f40_8979_EA2AFA806309,0.45,0.55,0.43333334,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2MDBTopic,EAID_E3CE5DB1_E390_4457_9E0B_66414B40B440,0.45,0.55,0.43333334,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2Many,EAID_73183FA4_50DB_4c8c_AA29_1980F82F9526,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2CMROne2One,EAID_BF191128_ED3A_4525_A42F_ACCDDFCA37EB,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2Entity,EAID_67049C72_86B1_4843_9A82_5168AF94DE5A,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2Entity2JSP,EAID_585732E4_B4FA_4fce_9BDB_95256DB5EA20,0.45,0.55,0.43333334,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2Session2EntityCollection,EAID_74538025_B64E_4de7_98B5_9CD6FFCF7CA0,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2SessionLocal,EAID_4EFBCB32_82DF_47c2_90ED_1B5BD5B0DE36,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2SessionRemote,EAID_313EC7D1_9EC1_40ec_9EE4_B1292CB707A4,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.prims.ejb3.PingServlet2TwoPhase,EAID_A26052D7_3E7A_4cb6_BA01_A79F364CCC47,0.45,0.55,0.43333334,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.ActionDecoder,EAID_F0136E3B_77BC_442c_8B2F_D472135EE240,0.28,0.72,0.52,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.ActionMessage,EAID_45562C1A_4157_4143_8CF6_842FC0192B31,0.5,0.5,0.3333333,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.JsonDecoder,EAID_342B40A2_535E_4a35_9511_D1F724134CE6,0.35,0.65,0.43333334,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.JsonEncoder,EAID_22F249C8_A445_4d7c_8D11_DF6D8E50D33C,0.41666666,0.5833334,0.3333333,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.JsonMessage,EAID_5A610847_D80C_4169_A9AB_C99CF0B97EE0,0.75,0.25,0.6666666,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.MarketSummaryWebSocket,EAID_70887623_AE61_443f_9B74_A3C31C5512FB,0.3125,0.6875,0.64166665,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.com.ibm.websphere.samples.daytrader.web.websocket.RecentStockChangeList,EAID_A11B8BD8_78DA_43d2_AD9B_7A3A6A543B60,0.33333334,0.6666666,0.3333333,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
