language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.92  T=0.08 s (1170.9 files/s, 303392.2 lines/s)"
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/CrashController.java,4,22,11
HTML,spring-petclinic/target/classes/templates/welcome.html,5,0,11
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/system/WelcomeController.java,5,15,10
Properties,spring-petclinic/target/classes/application.properties,6,9,10
INI,spring-petclinic/.settings/org.eclipse.jdt.core.prefs,0,0,9
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/PetClinicApplication.java,5,21,9
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/owner/PetType.java,4,18,8
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/vet/Specialty.java,4,20,8
Properties,spring-petclinic/target/classes/messages/messages.properties,0,0,8
Properties,spring-petclinic/target/classes/messages/messages_de.properties,0,0,8
Properties,spring-petclinic/target/classes/messages/messages_es.properties,0,0,8
HTML,spring-petclinic/target/classes/templates/error.html,3,0,8
XML,spring-petclinic/src/checkstyle/nohttp-checkstyle.xml,0,0,7
INI,spring-petclinic/.settings/org.eclipse.core.resources.prefs,0,0,5
Properties,spring-petclinic/gradle/wrapper/gradle-wrapper.properties,0,0,5
Properties,spring-petclinic/target/classes/application-mysql.properties,0,2,5
Properties,spring-petclinic/target/classes/application-postgres.properties,0,1,5
SQL,spring-petclinic/target/classes/db/mysql/user.sql,2,0,5
Properties,spring-petclinic/.mvn/wrapper/maven-wrapper.properties,1,0,2
Gradle,spring-petclinic/settings.gradle,0,0,1
Java,spring-petclinic/src/main/java/org/springframework/samples/petclinic/model/package-info.java,1,18,1
Properties,spring-petclinic/target/classes/messages/messages_en.properties,0,1,0
SUM,,1635,1066,20618
