cargotracker.org.eclipse.cargotracker.application.ApplicationEvents,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Cargo,ApplicationEvents uses Cargo [2]
cargotracker.org.eclipse.cargotracker.application.ApplicationEvents,has param,cargotracker.org.eclipse.cargotracker.domain.model.handling.HandlingEvent,ApplicationEvents uses HandlingEvent [1]
cargotracker.org.eclipse.cargotracker.application.ApplicationEvents,has param,cargotracker.org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,ApplicationEvents uses HandlingEventRegistrationAttempt [1]
cargotracker.org.eclipse.cargotracker.application.BookingService,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Itinerary,BookingService uses Itinerary [2]
cargotracker.org.eclipse.cargotracker.application.BookingService,returns,cargotracker.org.eclipse.cargotracker.domain.model.cargo.TrackingId,BookingService uses TrackingId [5]
cargotracker.org.eclipse.cargotracker.application.BookingService,has param,cargotracker.org.eclipse.cargotracker.domain.model.location.UnLocode,BookingService uses UnLocode [2]
cargotracker.org.eclipse.cargotracker.application.CargoInspectionService,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.TrackingId,CargoInspectionService uses TrackingId [1]
cargotracker.org.eclipse.cargotracker.application.HandlingEventService,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.TrackingId,HandlingEventService uses TrackingId [1]
cargotracker.org.eclipse.cargotracker.application.HandlingEventService,throws,cargotracker.org.eclipse.cargotracker.domain.model.handling.CannotCreateHandlingEventException,HandlingEventService uses CannotCreateHandlingEventException [1]
cargotracker.org.eclipse.cargotracker.application.HandlingEventService,has param,cargotracker.org.eclipse.cargotracker.domain.model.handling.HandlingEvent,HandlingEventService uses HandlingEvent [1]
cargotracker.org.eclipse.cargotracker.application.HandlingEventService,has param,cargotracker.org.eclipse.cargotracker.domain.model.location.UnLocode,HandlingEventService uses UnLocode [1]
cargotracker.org.eclipse.cargotracker.application.HandlingEventService,has param,cargotracker.org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,HandlingEventService uses VoyageNumber [1]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,implements,cargotracker.org.eclipse.cargotracker.application.BookingService,DefaultBookingService uses BookingService [1]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,references,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Cargo,DefaultBookingService uses Cargo [15]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,calls,cargotracker.org.eclipse.cargotracker.domain.model.cargo.CargoRepository,DefaultBookingService uses CargoRepository [10]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Itinerary,DefaultBookingService uses Itinerary [2]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,references,cargotracker.org.eclipse.cargotracker.domain.model.cargo.RouteSpecification,DefaultBookingService uses RouteSpecification [10]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,returns,cargotracker.org.eclipse.cargotracker.domain.model.cargo.TrackingId,DefaultBookingService uses TrackingId [6]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,references,cargotracker.org.eclipse.cargotracker.domain.model.location.Location,DefaultBookingService uses Location [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,calls,cargotracker.org.eclipse.cargotracker.domain.model.location.LocationRepository,DefaultBookingService uses LocationRepository [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,has param,cargotracker.org.eclipse.cargotracker.domain.model.location.UnLocode,DefaultBookingService uses UnLocode [2]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultBookingService,calls,cargotracker.org.eclipse.cargotracker.domain.service.RoutingService,DefaultBookingService uses RoutingService [2]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,calls,cargotracker.org.eclipse.cargotracker.application.ApplicationEvents,DefaultCargoInspectionService uses ApplicationEvents [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,implements,cargotracker.org.eclipse.cargotracker.application.CargoInspectionService,DefaultCargoInspectionService uses CargoInspectionService [1]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,references,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Cargo,DefaultCargoInspectionService uses Cargo [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,calls,cargotracker.org.eclipse.cargotracker.domain.model.cargo.CargoRepository,DefaultCargoInspectionService uses CargoRepository [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,references,cargotracker.org.eclipse.cargotracker.domain.model.cargo.Delivery,DefaultCargoInspectionService uses Delivery [3]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,has param,cargotracker.org.eclipse.cargotracker.domain.model.cargo.TrackingId,DefaultCargoInspectionService uses TrackingId [1]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,calls,cargotracker.org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository,DefaultCargoInspectionService uses HandlingEventRepository [2]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultCargoInspectionService,references,cargotracker.org.eclipse.cargotracker.domain.model.handling.HandlingHistory,DefaultCargoInspectionService uses HandlingHistory [1]
cargotracker.org.eclipse.cargotracker.application.internal.DefaultHandlingEventService,calls,cargotracker.org.eclipse.cargotracker.application.ApplicationEvents,DefaultHandlingEventService uses ApplicationEvents [2]
